Entity,Code,Year,Electric power consumption (kWh per capita) (kWh per capita)
Slovakia,SVK,1972,2829.46911884423
Slovakia,SVK,1973,3026.21274193705
Slovakia,SVK,1974,3138.20535254113
Slovakia,SVK,1975,3111.76899435653
Slovakia,SVK,1976,3260.46083657462
Slovakia,SVK,1977,3413.48963671322
Slovakia,SVK,1978,3468.62299020986
Slovakia,SVK,1979,3806.45935906108
Slovakia,SVK,1980,4358.59565064164
Slovakia,SVK,1981,4411.78962561589
Slovakia,SVK,1982,4439.28002201342
Slovakia,SVK,1983,4520.84271493298
Slovakia,SVK,1984,4624.05918983003
Slovakia,SVK,1985,4841.36443172184
Slovakia,SVK,1986,4941.62505646114
Slovakia,SVK,1987,5085.16439331858
Slovakia,SVK,1988,5150.46291887626
Slovakia,SVK,1989,5266.16858183809
Slovakia,SVK,1990,5542.17090281962
Slovakia,SVK,1991,5115.12278972276
Slovakia,SVK,1992,4699.13757093287
Slovakia,SVK,1993,4570.4424441417
Slovakia,SVK,1994,4582.58196134882
Slovakia,SVK,1995,4925.96138119384
Slovakia,SVK,1996,5150.40772432747
Slovakia,SVK,1997,5068.08938992895
Slovakia,SVK,1998,4682.2975759649
Slovakia,SVK,1999,5028.70634282304
Slovakia,SVK,2000,4955.9078964949
Slovakia,SVK,2001,5027.45280744067
Slovakia,SVK,2002,5051.59838955891
Slovakia,SVK,2003,5021.79822212264
Slovakia,SVK,2004,5097.83555585338
Slovakia,SVK,2005,4932.80328141323
Slovakia,SVK,2006,5153.12148361062
Slovakia,SVK,2007,5272.37078254061
Slovakia,SVK,2008,5294.43509883286
Slovakia,SVK,2009,4954.13825099705
Slovakia,SVK,2010,5201.40489681027
Slovakia,SVK,2011,5347.52622266219
Slovakia,SVK,2012,5137.78901796904
Slovakia,SVK,2013,5202.46728807607
Slovakia,SVK,2014,5137.07383519398
Slovenia,SVN,1990,5334.90544555719
Slovenia,SVN,1991,5087.45246767952
Slovenia,SVN,1992,4943.1554652196
Slovenia,SVN,1993,4950.93249842098
Slovenia,SVN,1994,5240.16018553937
Slovenia,SVN,1995,5312.90454863428
Slovenia,SVN,1996,5365.50828008054
Slovenia,SVN,1997,5434.66219795403
Slovenia,SVN,1998,5574.7064662457
Slovenia,SVN,1999,5675.61502638619
Slovenia,SVN,2000,5777.99565091695
Slovenia,SVN,2001,6006.34519040591
Slovenia,SVN,2002,6380.95190345595
Slovenia,SVN,2003,6578.0342360426
Slovenia,SVN,2004,6830.70507337963
Slovenia,SVN,2005,6917.8604670693
Slovenia,SVN,2006,7123.53777129338
Slovenia,SVN,2007,7137.82417514897
Slovenia,SVN,2008,6920.244039032
Slovenia,SVN,2009,6104.42184491699
Slovenia,SVN,2010,6510.84188436593
Slovenia,SVN,2011,6753.07366418182
Slovenia,SVN,2012,6718.97505248744
Slovenia,SVN,2013,6779.28088650566
Slovenia,SVN,2014,6727.99930164211
South Africa,ZAF,1971,2161.92157217281
South Africa,ZAF,1972,2303.49032722483
South Africa,ZAF,1973,2411.22594628939
South Africa,ZAF,1974,2529.89819121018
South Africa,ZAF,1975,2642.48930992788
South Africa,ZAF,1976,2770.92748090653
South Africa,ZAF,1977,2839.1186281758
South Africa,ZAF,1978,2980.30083238657
South Africa,ZAF,1979,3192.95046164067
South Africa,ZAF,1980,3376.92908153235
South Africa,ZAF,1981,3534.31246776843
South Africa,ZAF,1982,3609.00304079835
South Africa,ZAF,1983,3654.4202579563
South Africa,ZAF,1984,3900.00067995031
South Africa,ZAF,1985,3989.45773970514
South Africa,ZAF,1986,4084.43863787216
South Africa,ZAF,1987,4064.60368758677
South Africa,ZAF,1988,4152.28718992991
South Africa,ZAF,1989,4177.0634636081
South Africa,ZAF,1990,4152.97709496872
South Africa,ZAF,1991,4051.05852030505
South Africa,ZAF,1992,3927.21332258644
South Africa,ZAF,1993,3956.75838615136
South Africa,ZAF,1994,4003.84280017558
South Africa,ZAF,1995,4093.12214015508
South Africa,ZAF,1996,4633.81953503291
South Africa,ZAF,1997,4744.59734131213
South Africa,ZAF,1998,4535.28107925086
South Africa,ZAF,1999,4399.49821094781
South Africa,ZAF,2000,4503.77408395652
South Africa,ZAF,2001,4226.64599849356
South Africa,ZAF,2002,4444.52496697956
South Africa,ZAF,2003,4470.82248388294
South Africa,ZAF,2004,4498.97864952087
South Africa,ZAF,2005,4547.65127153533
South Africa,ZAF,2006,4638.22422318901
South Africa,ZAF,2007,4777.05886007069
South Africa,ZAF,2008,4606.6294879155
South Africa,ZAF,2009,4385.25432336597
South Africa,ZAF,2010,4510.21653470916
South Africa,ZAF,2011,4543.6284845436
South Africa,ZAF,2012,4352.39203253891
South Africa,ZAF,2013,4279.24759458316
South Africa,ZAF,2014,4198.40119387811
South Asia,,1971,87.3031211457589
South Asia,,1972,89.2690521374162
South Asia,,1973,90.8851614049558
South Asia,,1974,94.2971278877632
South Asia,,1975,103.102887423903
South Asia,,1976,110.496782388812
South Asia,,1977,112.496813424068
South Asia,,1978,121.512480329236
South Asia,,1979,123.025091588531
South Asia,,1980,127.275214126085
South Asia,,1981,136.764294406597
South Asia,,1982,143.161616511905
South Asia,,1983,150.610597706866
South Asia,,1984,165.9274357334
South Asia,,1985,175.626795608358
South Asia,,1986,188.932880003828
South Asia,,1987,199.987993962205
South Asia,,1988,218.377362087125
South Asia,,1989,233.214587205915
South Asia,,1990,246.30118894514
South Asia,,1991,263.046998374148
South Asia,,1992,278.140114585498
South Asia,,1993,291.638934273348
South Asia,,1994,309.3585846048
South Asia,,1995,325.108520910185
South Asia,,1996,326.252054384766
South Asia,,1997,339.246053262125
South Asia,,1998,346.148629906215
South Asia,,1999,353.146758792467
South Asia,,2000,357.185878935797
South Asia,,2001,358.887215015683
South Asia,,2002,373.486707203429
South Asia,,2003,392.313331274098
South Asia,,2004,414.421148895591
South Asia,,2005,432.298197749005
South Asia,,2006,468.746579688029
South Asia,,2007,494.503890426261
South Asia,,2008,505.786878514326
South Asia,,2009,538.203505808389
South Asia,,2010,573.635094805196
South Asia,,2011,618.365894174001
South Asia,,2012,639.820770902997
South Asia,,2013,676.309352989302
South Asia,,2014,707.495948982785
South Asia (IDA & IBRD),,1971,87.3031211457589
South Asia (IDA & IBRD),,1972,89.2690521374162
South Asia (IDA & IBRD),,1973,90.8851614049558
South Asia (IDA & IBRD),,1974,94.2971278877632
South Asia (IDA & IBRD),,1975,103.102887423903
South Asia (IDA & IBRD),,1976,110.496782388812
South Asia (IDA & IBRD),,1977,112.496813424068
South Asia (IDA & IBRD),,1978,121.512480329236
South Asia (IDA & IBRD),,1979,123.025091588531
South Asia (IDA & IBRD),,1980,127.275214126085
South Asia (IDA & IBRD),,1981,136.764294406597
South Asia (IDA & IBRD),,1982,143.161616511905
South Asia (IDA & IBRD),,1983,150.610597706866
South Asia (IDA & IBRD),,1984,165.9274357334
South Asia (IDA & IBRD),,1985,175.626795608358
South Asia (IDA & IBRD),,1986,188.932880003828
South Asia (IDA & IBRD),,1987,199.987993962205
South Asia (IDA & IBRD),,1988,218.377362087125
South Asia (IDA & IBRD),,1989,233.214587205915
South Asia (IDA & IBRD),,1990,246.30118894514
South Asia (IDA & IBRD),,1991,263.046998374148
South Asia (IDA & IBRD),,1992,278.140114585498
South Asia (IDA & IBRD),,1993,291.638934273348
South Asia (IDA & IBRD),,1994,309.3585846048
South Asia (IDA & IBRD),,1995,325.108520910185
South Asia (IDA & IBRD),,1996,326.252054384766
South Asia (IDA & IBRD),,1997,339.246053262125
South Asia (IDA & IBRD),,1998,346.148629906215
South Asia (IDA & IBRD),,1999,353.146758792467
South Asia (IDA & IBRD),,2000,357.185878935797
South Asia (IDA & IBRD),,2001,358.887215015683
South Asia (IDA & IBRD),,2002,373.486707203429
South Asia (IDA & IBRD),,2003,392.313331274098
South Asia (IDA & IBRD),,2004,414.421148895591
South Asia (IDA & IBRD),,2005,432.298197749005
South Asia (IDA & IBRD),,2006,468.746579688029
South Asia (IDA & IBRD),,2007,494.503890426261
South Asia (IDA & IBRD),,2008,505.786878514326
South Asia (IDA & IBRD),,2009,538.203505808389
South Asia (IDA & IBRD),,2010,573.635094805196
South Asia (IDA & IBRD),,2011,618.365894174001
South Asia (IDA & IBRD),,2012,639.820770902997
South Asia (IDA & IBRD),,2013,676.309352989302
South Asia (IDA & IBRD),,2014,707.495948982785
South Korea,KOR,1971,295.596128590885
South Korea,KOR,1972,343.5863454393
South Korea,KOR,1973,397.089430069933
South Korea,KOR,1974,458.949553770861
South Korea,KOR,1975,501.718714680608
South Korea,KOR,1976,577.931760256901
South Korea,KOR,1977,659.236931329532
South Korea,KOR,1978,779.514073680553
South Korea,KOR,1979,880.556087514343
South Korea,KOR,1980,913.629355959634
South Korea,KOR,1981,971.793481786445
South Korea,KOR,1982,1027.86040261248
South Korea,KOR,1983,1140.70509385736
South Korea,KOR,1984,1250.23647503848
South Korea,KOR,1985,1340.12995817452
South Korea,KOR,1986,1480.01850065587
South Korea,KOR,1987,1674.24724945095
South Korea,KOR,1988,1920.52355715261
South Korea,KOR,1989,2095.19471324651
South Korea,KOR,1990,2373.21440622182
South Korea,KOR,1991,2588.84807601235
South Korea,KOR,1992,2826.18879480603
South Korea,KOR,1993,3091.37119561228
South Korea,KOR,1994,3495.48873089952
South Korea,KOR,1995,3881.02443681325
South Korea,KOR,1996,4280.71094007227
South Korea,KOR,1997,4651.62888288573
South Korea,KOR,1998,4436.17440704043
South Korea,KOR,1999,4878.83338402692
South Korea,KOR,2000,5906.95933303936
South Korea,KOR,2001,6309.20340491116
South Korea,KOR,2002,6673.93770426181
South Korea,KOR,2003,6977.31766234802
South Korea,KOR,2004,7390.7941470371
South Korea,KOR,2005,7796.31467432068
South Korea,KOR,2006,8039.7962834858
South Korea,KOR,2007,8462.20654257597
South Korea,KOR,2008,8772.28746321352
South Korea,KOR,2009,8877.57493307098
South Korea,KOR,2010,9716.12608051578
South Korea,KOR,2011,10129.9570868187
South Korea,KOR,2012,10305.3289817402
South Korea,KOR,2013,10384.6221649164
South Korea,KOR,2014,10496.5136719641
South Sudan,SSD,2012,38.7308196938916
South Sudan,SSD,2013,39.8121581857823
South Sudan,SSD,2014,39.892564121443
Spain,ESP,1960,494.795600065671
Spain,ESP,1961,550.436331400408
Spain,ESP,1962,613.247447101646
Spain,ESP,1963,663.93685381864
Spain,ESP,1964,745.384373123074
Spain,ESP,1965,822.95674083469
Spain,ESP,1966,925.930687031773
Spain,ESP,1967,1033.0769743622
Spain,ESP,1968,1154.52678082358
Spain,ESP,1969,1293.58960994471
Spain,ESP,1970,1415.84101817056
Spain,ESP,1971,1534.98269806212
Spain,ESP,1972,1703.50829541699
Spain,ESP,1973,1873.67742161546
Spain,ESP,1974,2024.09526837094
Spain,ESP,1975,2054.34323604015
Spain,ESP,1976,2256.14101927366
Spain,ESP,1977,2294.47388802442
Spain,ESP,1978,2399.03010175154
Spain,ESP,1979,2528.94962347407
Spain,ESP,1980,2644.22297893384
Spain,ESP,1981,2671.28328884593
Spain,ESP,1982,2658.24167064445
Spain,ESP,1983,2792.15986262011
Spain,ESP,1984,2903.33793855962
Spain,ESP,1985,2975.08322954552
Spain,ESP,1986,3004.27963221826
Spain,ESP,1987,3094.08226457849
Spain,ESP,1988,3217.94815938395
Spain,ESP,1989,3442.94871061852
Spain,ESP,1990,3536.74997212311
Spain,ESP,1991,3607.70013613788
Spain,ESP,1992,3690.59100403918
Spain,ESP,1993,3638.52663057399
Spain,ESP,1994,3756.03920068185
Spain,ESP,1995,3917.32464338354
Spain,ESP,1996,4008.93941647114
Spain,ESP,1997,4324.42064558926
Spain,ESP,1998,4479.04731533989
Spain,ESP,1999,4820.67503365883
Spain,ESP,2000,5167.80967319354
Spain,ESP,2001,5422.51568968264
Spain,ESP,2002,5576.5462645648
Spain,ESP,2003,5676.14049089491
Spain,ESP,2004,5892.30741093794
Spain,ESP,2005,6111.21922344445
Spain,ESP,2006,6105.07584928721
Spain,ESP,2007,6054.37443809592
Spain,ESP,2008,6025.77275684571
Spain,ESP,2009,5652.59593296768
Spain,ESP,2010,5706.56306279914
Spain,ESP,2011,5599.37737439498
Spain,ESP,2012,5573.40118151359
Spain,ESP,2013,5409.41133797704
Spain,ESP,2014,5355.98700558221
Sri Lanka,LKA,1971,57.6568175225266
Sri Lanka,LKA,1972,64.219530812877
Sri Lanka,LKA,1973,66.4800947956348
Sri Lanka,LKA,1974,67.0271765946136
Sri Lanka,LKA,1975,70.9551854754735
Sri Lanka,LKA,1976,72.5764134363562
Sri Lanka,LKA,1977,74.5449256484428
Sri Lanka,LKA,1978,81.0548079124905
Sri Lanka,LKA,1979,89.1226604371865
Sri Lanka,LKA,1980,94.773453536666
Sri Lanka,LKA,1981,100.501584749582
Sri Lanka,LKA,1982,109.853143183542
Sri Lanka,LKA,1983,115.153735641868
Sri Lanka,LKA,1984,118.233973121644
Sri Lanka,LKA,1985,128.122752598364
Sri Lanka,LKA,1986,136.662371012321
Sri Lanka,LKA,1987,137.254177617718
Sri Lanka,LKA,1988,141.154680829601
Sri Lanka,LKA,1989,138.334387351363
Sri Lanka,LKA,1990,151.416240996028
Sri Lanka,LKA,1991,157.642979188903
Sri Lanka,LKA,1992,166.059426163784
Sri Lanka,LKA,1993,182.501945497512
Sri Lanka,LKA,1994,199.631480177086
Sri Lanka,LKA,1995,215.705261120371
Sri Lanka,LKA,1996,204.440206138432
Sri Lanka,LKA,1997,229.751243538754
Sri Lanka,LKA,1998,249.102066744815
Sri Lanka,LKA,1999,262.947823470683
Sri Lanka,LKA,2000,294.751265817191
Sri Lanka,LKA,2001,290.804435920291
Sri Lanka,LKA,2002,303.159087689474
Sri Lanka,LKA,2003,326.406442530426
Sri Lanka,LKA,2004,354.625707793166
Sri Lanka,LKA,2005,400.5212307495
Sri Lanka,LKA,2006,403.606459350515
Sri Lanka,LKA,2007,420.982728148788
Sri Lanka,LKA,2008,427.207047567632
Sri Lanka,LKA,2009,426.150104662067
Sri Lanka,LKA,2010,461.126706717127
Sri Lanka,LKA,2011,504.208290842188
Sri Lanka,LKA,2012,524.308445532436
Sri Lanka,LKA,2013,525.722613553558
Sri Lanka,LKA,2014,531.269558519089
Sub-Saharan Africa,,1971,318.249252230109
Sub-Saharan Africa,,1972,341.36188769927
Sub-Saharan Africa,,1973,358.827935133623
Sub-Saharan Africa,,1974,375.280067290732
Sub-Saharan Africa,,1975,390.674357476177
Sub-Saharan Africa,,1976,405.853557246435
Sub-Saharan Africa,,1977,411.729398594098
Sub-Saharan Africa,,1978,421.31273875268
Sub-Saharan Africa,,1979,445.201869080054
Sub-Saharan Africa,,1980,467.593746628799
Sub-Saharan Africa,,1981,479.596638820335
Sub-Saharan Africa,,1982,492.659908134834
Sub-Saharan Africa,,1983,486.636935012488
Sub-Saharan Africa,,1984,499.645552560146
Sub-Saharan Africa,,1985,518.30667943695
Sub-Saharan Africa,,1986,530.616138717897
Sub-Saharan Africa,,1987,528.37623073558
Sub-Saharan Africa,,1988,534.120596586535
Sub-Saharan Africa,,1989,535.620019866563
Sub-Saharan Africa,,1990,526.50089006863
Sub-Saharan Africa,,1991,516.046944978809
Sub-Saharan Africa,,1992,496.014323401047
Sub-Saharan Africa,,1993,495.115795102013
Sub-Saharan Africa,,1994,494.838016143014
Sub-Saharan Africa,,1995,502.788359210775
Sub-Saharan Africa,,1996,549.649949592924
Sub-Saharan Africa,,1997,556.239645300975
Sub-Saharan Africa,,1998,527.437397401806
Sub-Saharan Africa,,1999,516.034820490106
Sub-Saharan Africa,,2000,510.063871786313
Sub-Saharan Africa,,2001,488.958016401957
Sub-Saharan Africa,,2002,509.411844206891
Sub-Saharan Africa,,2003,508.349470563301
Sub-Saharan Africa,,2004,516.129776945108
Sub-Saharan Africa,,2005,520.224804330988
Sub-Saharan Africa,,2006,524.886599667214
Sub-Saharan Africa,,2007,534.364876237339
Sub-Saharan Africa,,2008,510.970185734138
Sub-Saharan Africa,,2009,488.187434339378
Sub-Saharan Africa,,2010,502.488822135126
Sub-Saharan Africa,,2011,506.480233815639
Sub-Saharan Africa,,2012,493.713609137039
Sub-Saharan Africa,,2013,488.519537599508
Sub-Saharan Africa,,2014,482.872844354933
Sub-Saharan Africa (IDA & IBRD),,1971,318.249252230109
Sub-Saharan Africa (IDA & IBRD),,1972,341.36188769927
Sub-Saharan Africa (IDA & IBRD),,1973,358.827935133623
Sub-Saharan Africa (IDA & IBRD),,1974,375.280067290732
Sub-Saharan Africa (IDA & IBRD),,1975,390.674357476177
Sub-Saharan Africa (IDA & IBRD),,1976,405.853557246435
Sub-Saharan Africa (IDA & IBRD),,1977,411.729398594098
Sub-Saharan Africa (IDA & IBRD),,1978,421.31273875268
Sub-Saharan Africa (IDA & IBRD),,1979,445.201869080054
Sub-Saharan Africa (IDA & IBRD),,1980,467.593746628799
Sub-Saharan Africa (IDA & IBRD),,1981,479.596638820335
Sub-Saharan Africa (IDA & IBRD),,1982,492.659908134834
Sub-Saharan Africa (IDA & IBRD),,1983,486.636935012488
Sub-Saharan Africa (IDA & IBRD),,1984,499.645552560146
Sub-Saharan Africa (IDA & IBRD),,1985,518.30667943695
Sub-Saharan Africa (IDA & IBRD),,1986,530.616138717897
Sub-Saharan Africa (IDA & IBRD),,1987,528.37623073558
Sub-Saharan Africa (IDA & IBRD),,1988,534.120596586535
Sub-Saharan Africa (IDA & IBRD),,1989,535.620019866563
Sub-Saharan Africa (IDA & IBRD),,1990,526.50089006863
Sub-Saharan Africa (IDA & IBRD),,1991,516.046944978809
Sub-Saharan Africa (IDA & IBRD),,1992,496.014323401047
Sub-Saharan Africa (IDA & IBRD),,1993,495.115795102013
Sub-Saharan Africa (IDA & IBRD),,1994,494.838016143014
Sub-Saharan Africa (IDA & IBRD),,1995,502.788359210775
Sub-Saharan Africa (IDA & IBRD),,1996,549.649949592924
Sub-Saharan Africa (IDA & IBRD),,1997,556.239645300975
Sub-Saharan Africa (IDA & IBRD),,1998,527.437397401806
Sub-Saharan Africa (IDA & IBRD),,1999,516.034820490106
Sub-Saharan Africa (IDA & IBRD),,2000,510.063871786313
Sub-Saharan Africa (IDA & IBRD),,2001,488.958016401957
Sub-Saharan Africa (IDA & IBRD),,2002,509.411844206891
Sub-Saharan Africa (IDA & IBRD),,2003,508.349470563301
Sub-Saharan Africa (IDA & IBRD),,2004,516.129776945108
Sub-Saharan Africa (IDA & IBRD),,2005,520.224804330988
Sub-Saharan Africa (IDA & IBRD),,2006,524.886599667214
Sub-Saharan Africa (IDA & IBRD),,2007,534.364876237339
Sub-Saharan Africa (IDA & IBRD),,2008,510.970185734138
Sub-Saharan Africa (IDA & IBRD),,2009,488.187434339378
Sub-Saharan Africa (IDA & IBRD),,2010,502.488822135126
Sub-Saharan Africa (IDA & IBRD),,2011,506.480233815639
Sub-Saharan Africa (IDA & IBRD),,2012,493.713609137039
Sub-Saharan Africa (IDA & IBRD),,2013,488.519537599508
Sub-Saharan Africa (IDA & IBRD),,2014,482.872844354933
Sub-Saharan Africa (excluding high income),,1971,318.249252230109
Sub-Saharan Africa (excluding high income),,1972,341.36188769927
Sub-Saharan Africa (excluding high income),,1973,358.827935133623
Sub-Saharan Africa (excluding high income),,1974,375.280067290732
Sub-Saharan Africa (excluding high income),,1975,390.674357476177
Sub-Saharan Africa (excluding high income),,1976,405.853557246435
Sub-Saharan Africa (excluding high income),,1977,411.729398594098
Sub-Saharan Africa (excluding high income),,1978,421.31273875268
Sub-Saharan Africa (excluding high income),,1979,445.201869080054
Sub-Saharan Africa (excluding high income),,1980,467.593746628799
Sub-Saharan Africa (excluding high income),,1981,479.596638820335
Sub-Saharan Africa (excluding high income),,1982,492.659908134834
Sub-Saharan Africa (excluding high income),,1983,486.636935012488
Sub-Saharan Africa (excluding high income),,1984,499.645552560146
Sub-Saharan Africa (excluding high income),,1985,518.30667943695
Sub-Saharan Africa (excluding high income),,1986,530.616138717897
Sub-Saharan Africa (excluding high income),,1987,528.37623073558
Sub-Saharan Africa (excluding high income),,1988,534.120596586535
Sub-Saharan Africa (excluding high income),,1989,535.620019866563
Sub-Saharan Africa (excluding high income),,1990,526.50089006863
Sub-Saharan Africa (excluding high income),,1991,516.046944978809
Sub-Saharan Africa (excluding high income),,1992,496.014323401047
Sub-Saharan Africa (excluding high income),,1993,495.115795102013
Sub-Saharan Africa (excluding high income),,1994,494.838016143014
Sub-Saharan Africa (excluding high income),,1995,502.788359210775
Sub-Saharan Africa (excluding high income),,1996,549.649949592924
Sub-Saharan Africa (excluding high income),,1997,556.239645300975
Sub-Saharan Africa (excluding high income),,1998,527.437397401806
Sub-Saharan Africa (excluding high income),,1999,516.034820490106
Sub-Saharan Africa (excluding high income),,2000,510.063871786313
Sub-Saharan Africa (excluding high income),,2001,488.958016401957
Sub-Saharan Africa (excluding high income),,2002,509.411844206891
Sub-Saharan Africa (excluding high income),,2003,508.349470563301
Sub-Saharan Africa (excluding high income),,2004,516.129776945108
Sub-Saharan Africa (excluding high income),,2005,520.224804330988
Sub-Saharan Africa (excluding high income),,2006,524.886599667214
Sub-Saharan Africa (excluding high income),,2007,534.364876237339
Sub-Saharan Africa (excluding high income),,2008,510.970185734138
Sub-Saharan Africa (excluding high income),,2009,488.187434339378
Sub-Saharan Africa (excluding high income),,2010,502.488822135126
Sub-Saharan Africa (excluding high income),,2011,506.480233815639
Sub-Saharan Africa (excluding high income),,2012,493.713609137039
Sub-Saharan Africa (excluding high income),,2013,488.519537599508
Sub-Saharan Africa (excluding high income),,2014,482.872844354933
Sudan,SDN,1971,26.0796576223393
Sudan,SDN,1972,27.4051736897851
Sudan,SDN,1973,32.3004555482578
Sudan,SDN,1974,37.2355297088838
Sudan,SDN,1975,38.4113272657434
Sudan,SDN,1976,39.0361338899938
Sudan,SDN,1977,39.9708993342445
Sudan,SDN,1978,41.6285421399186
Sudan,SDN,1979,40.8479493247374
Sudan,SDN,1980,36.7165891983247
Sudan,SDN,1981,33.9648178062983
Sudan,SDN,1982,35.0139372073626
Sudan,SDN,1983,32.9072497598408
Sudan,SDN,1984,43.9343146793232
Sudan,SDN,1985,46.8004339886311
Sudan,SDN,1986,51.6854816776262
Sudan,SDN,1987,52.2053744298076
Sudan,SDN,1988,45.8525450989899
Sudan,SDN,1989,42.9040014387009
Sudan,SDN,1990,49.7458499272477
Sudan,SDN,1991,47.5901553890109
Sudan,SDN,1992,47.2387491981724
Sudan,SDN,1993,44.8547710236343
Sudan,SDN,1994,45.9791585095568
Sudan,SDN,1995,45.1488370724433
Sudan,SDN,1996,45.474146884715
Sudan,SDN,1997,42.5271251240961
Sudan,SDN,1998,41.1928938789824
Sudan,SDN,1999,60.7302587316091
Sudan,SDN,2000,62.405344106087
Sudan,SDN,2001,52.2182132040014
Sudan,SDN,2002,60.9457624829787
Sudan,SDN,2003,64.2277024168921
Sudan,SDN,2004,64.5265663496728
Sudan,SDN,2005,75.8794400915482
Sudan,SDN,2006,84.2570358321467
Sudan,SDN,2007,90.5462229163681
Sudan,SDN,2008,98.4231778135704
Sudan,SDN,2009,112.821605577893
Sudan,SDN,2010,131.055268893964
Sudan,SDN,2011,141.645344136725
Sudan,SDN,2012,156.942337738062
Sudan,SDN,2013,158.658669826765
Sudan,SDN,2014,190.220886811296
Suriname,SUR,2000,2258.72689938398
Suriname,SUR,2001,2352.74417046929
Suriname,SUR,2002,2540.1412707745
Suriname,SUR,2003,2475.77467788308
Suriname,SUR,2004,2593.03526933128
Suriname,SUR,2005,2767.83459532695
Suriname,SUR,2006,2768.15511186638
Suriname,SUR,2007,2776.11559627628
Suriname,SUR,2008,3043.78547524207
Suriname,SUR,2009,3040.6112723508
Suriname,SUR,2010,2997.51189405877
Suriname,SUR,2011,3339.04576656026
Suriname,SUR,2012,3340.30315950972
Suriname,SUR,2013,3662.40277214583
Suriname,SUR,2014,3631.86404053087
Sweden,SWE,1960,4002.3215495809
Sweden,SWE,1961,4355.45328602481
Sweden,SWE,1962,4613.97791046008
Sweden,SWE,1963,4728.75446719289
Sweden,SWE,1964,5189.29160563524
Sweden,SWE,1965,5521.18071031348
Sweden,SWE,1966,5632.19048855906
Sweden,SWE,1967,6017.97346723046
Sweden,SWE,1968,6512.91986512599
Sweden,SWE,1969,7017.88337253981
Sweden,SWE,1970,7315.98357338445
Sweden,SWE,1971,7674.29449069401
Sweden,SWE,1972,8131.93307314431
Sweden,SWE,1973,8745.48566967442
Sweden,SWE,1974,8786.44551348629
Sweden,SWE,1975,9051.51910231351
Sweden,SWE,1976,9751.54598125144
Sweden,SWE,1977,9828.34719337239
Sweden,SWE,1978,10143.434934438
Sweden,SWE,1979,10694.2902774861
Sweden,SWE,1980,10703.4075199286
Sweden,SWE,1981,11112.30895536
Sweden,SWE,1982,11440.2391852366
Sweden,SWE,1983,12609.0267621703
Sweden,SWE,1984,13692.9841344288
Sweden,SWE,1985,14950.3268471661
Sweden,SWE,1986,14858.3680741865
Sweden,SWE,1987,15746.2593792377
Sweden,SWE,1988,15895.8305996724
Sweden,SWE,1989,15680.8624174081
Sweden,SWE,1990,15836.0337592675
Sweden,SWE,1991,15932.9262101278
Sweden,SWE,1992,15544.4114587485
Sweden,SWE,1993,15506.8020972727
Sweden,SWE,1994,15290.6160012619
Sweden,SWE,1995,15475.0134786249
Sweden,SWE,1996,15434.2303889222
Sweden,SWE,1997,15410.6991336936
Sweden,SWE,1998,15522.1334962683
Sweden,SWE,1999,15470.8680660845
Sweden,SWE,2000,15681.6152732118
Sweden,SWE,2001,16020.9803101633
Sweden,SWE,2002,15709.4296690248
Sweden,SWE,2003,15360.1788925021
Sweden,SWE,2004,15420.9731416948
Sweden,SWE,2005,15430.9639482359
Sweden,SWE,2006,15262.5872679989
Sweden,SWE,2007,15257.9357531603
Sweden,SWE,2008,14869.3489776224
Sweden,SWE,2009,14143.0110076717
Sweden,SWE,2010,14934.3269646836
Sweden,SWE,2011,14030.1631469203
Sweden,SWE,2012,14289.5950931227
Sweden,SWE,2013,13870.3899085651
Sweden,SWE,2014,13480.148224391
Switzerland,CHE,1960,3075.55031347677
Switzerland,CHE,1961,3225.99402976725
Switzerland,CHE,1962,3278.00617709773
Switzerland,CHE,1963,3351.45279086067
Switzerland,CHE,1964,3454.51932451097
Switzerland,CHE,1965,3586.28881005493
Switzerland,CHE,1966,3653.4289782261
Switzerland,CHE,1967,3749.63387371209
Switzerland,CHE,1968,3852.1921105708
Switzerland,CHE,1969,4022.72542458616
Switzerland,CHE,1970,4306.5086071119
Switzerland,CHE,1971,4615.34821761809
Switzerland,CHE,1972,4776.26739430847
Switzerland,CHE,1973,5010.18891143931
Switzerland,CHE,1974,5027.11938442664
Switzerland,CHE,1975,4878.81296784543
Switzerland,CHE,1976,5082.9003837205
Switzerland,CHE,1977,5324.95995175424
Switzerland,CHE,1978,5520.44672986998
Switzerland,CHE,1979,5779.13737128368
Switzerland,CHE,1980,5992.33345908351
Switzerland,CHE,1981,6119.69580461291
Switzerland,CHE,1982,6189.34243360789
Switzerland,CHE,1983,6330.49338245799
Switzerland,CHE,1984,6601.03867435906
Switzerland,CHE,1985,6854.32738338564
Switzerland,CHE,1986,6994.48534499035
Switzerland,CHE,1987,7163.21477452008
Switzerland,CHE,1988,7203.88583347009
Switzerland,CHE,1989,7369.28667026132
Switzerland,CHE,1990,7445.292016894
Switzerland,CHE,1991,7538.40674190416
Switzerland,CHE,1992,7430.29750861191
Switzerland,CHE,1993,7235.09407611269
Switzerland,CHE,1994,7155.48568409569
Switzerland,CHE,1995,7283.3801587828
Switzerland,CHE,1996,7393.53917291798
Switzerland,CHE,1997,7341.61237291057
Switzerland,CHE,1998,7481.43354691511
Switzerland,CHE,1999,7646.70616186387
Switzerland,CHE,2000,7845.63454779552
Switzerland,CHE,2001,7992.27757572974
